chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr11	62360685	62369312	-	MTA2	MTA2	15	7.05E-1	Simul
chr11	62369689	62380237	-	EML3	EML3	14	6.67E-1	Simul
chr11	62379193	62382592	+	ROM1	ROM1	10	6.77E-1	Simul
chr11	62382767	62389647	-	B3GAT3	B3GAT3	12	7.37E-1	Simul
chr11	62392297	62414104	-	GANAB	GANAB	13	7.6E-1	Simul
chr11	62414319	62420774	-	INTS5	INTS5	14	7.59E-1	Simul
chr11	62430286	62439727	-	C11orf48	C11orf48	14	5.39E-1	Simul
chr11	62432780	62435968	+	METTL12	METTL12	13	4.98E-1	Simul
chr11	62437744	62441159	+	C11orf83	C11orf83	15	5.13E-1	Simul
chr11	62443969	62446567	-	UBXN1	UBXN1	16	5.24E-1	Simul
chr11	62453873	62457371	-	LRRN4CL	LRRN4CL	13	4.72E-1	Simul
chr11	62457746	62477317	-	BSCL2	BSCL2	14	1.71E-1	Simul
chr11	62475129	62476673	+	GNG3	GNG3	14	1.62E-1	Simul
chr11	62480101	62494821	-	HNRNPUL2	HNRNPUL2	15	1.91E-1	Simul
chr11	62495540	62507765	+	TTC9C	TTC9C	15	2.3E-1	Simul
chr11	62515790	62521660	-	ZBTB3	ZBTB3	14	2.15E-1	Simul
chr11	62529015	62534182	+	POLR2G	POLR2G	11	2.11E-1	Simul
chr11	62538774	62554814	+	TAF6L	TAF6L	10	1.9E-1	Simul
chr11	62539100	62559493	-	TMEM223	TMEM223	11	2.22E-1	Simul
chr11	62554886	62557877	+	TMEM179B	TMEM179B	8	1.86E-1	Simul
chr11	62559594	62573774	-	NXF1	NXF1	9	4.35E-1	Simul
chr11	62574368	62599560	-	STX5	STX5	11	4.62E-1	Simul
chr11	62599813	62609281	-	WDR74	WDR74	12	2.38E-1	Simul
chr11	62623517	62656352	+	SLC3A2	SLC3A2	23	3.92E-1	Simul
chr11	62676150	62689279	-	CHRM1	CHRM1	23	3.72E-1	Simul
chr11	62703856	62752455	-	SLC22A6	SLC22A6	41	2.1E-1	Simul
chr11	62756625	62783311	-	SLC22A8	SLC22A8	32	1.66E-1	Simul
chr11	62847411	62911693	-	SLC22A24	SLC22A24	43	2.27E-1	Simul
chr11	62905338	63137190	+	SLC22A10	SLC22A10	82	1.43E-1	Simul
chr11	62931247	62997124	-	SLC22A25	SLC22A25	38	7.72E-2	Simul
chr11	63137260	63177766	+	SLC22A9	SLC22A9	31	1.08E-1	Simul
chr11	63228875	63258666	-	HRASLS5	HRASLS5	24	8.19E-1	Simul
chr11	63273555	63284246	+	LGALS12	LGALS12	20	5.97E-1	Simul
chr11	63304280	63313934	+	RARRES3	RARRES3	17	5.31E-1	Simul
chr11	63320241	63330855	-	HRASLS2	HRASLS2	21	6E-1	Simul
chr11	63340666	63384355	-	PLA2G16	PLA2G16	24	4.91E-1	Simul
chr11	63391558	63439393	-	ATL3	ATL3	20	2.52E-1	Simul
chr11	63448917	63527363	+	RTN3	RTN3	22	1.45E-1	Simul
chr11	63580859	63595190	+	C11orf84	C11orf84	17	3.14E-1	Simul
chr11	63606399	63678491	+	MARK2	MARK2	43	4.14E-1	Simul
chr11	63678692	63684316	-	RCOR2	RCOR2	34	2.97E-1	Simul
chr11	63706430	63724800	+	NAA40	NAA40	36	3.16E-1	Simul
chr11	63742078	63744015	+	COX8A	COX8A	25	1.21E-1	Simul
chr11	63753324	63769283	+	OTUB1	OTUB1	32	1.97E-1	Simul
chr11	63766029	63933578	-	MACROD1	MACROD1	79	9.71475372E-5	CONVERGED
chr11	63870659	63886645	+	FLRT1	FLRT1	43	4.60655576E-5	CONVERGED
chr11	63952743	63972015	+	STIP1	STIP1	28	1.83851657E-5	CONVERGED
chr11	63974149	63991354	+	FERMT3	FERMT3	27	2.11611281E-5	CONVERGED
chr11	63991270	63993726	-	TRPT1	TRPT1	25	3.76338844E-5	CONVERGED
chr11	63993412	63998158	+	NUDT22	NUDT22	26	1.49757287E-5	CONVERGED
chr11	63997749	64001758	+	DNAJC4	DNAJC4	26	1.14639916E-5	CONVERGED
chr11	64002009	64006259	+	VEGFB	VEGFB	25	2.11755728E-5	CONVERGED
chr11	64008474	64011604	+	FKBP2	FKBP2	23	4.64525513E-5	CONVERGED
chr11	64011955	64014413	-	PPP1R14B	PPP1R14B	23	7.66852767E-5	CONVERGED
chr11	64018994	64036622	+	PLCB3	PLCB3	24	1.20442648E-5	CONVERGED
chr11	64037301	64052176	-	BAD	BAD	24	3.38410354E-6	CONVERGED
chr11	64037533	64056972	+	GPR137	GPR137	26	1.51225425E-6	CONVERGED
chr11	64058773	64067503	+	KCNK4	KCNK4	24	2.74492082E-6	CONVERGED
chr11	64067862	64072242	+	TEX40	TEX40	20	1.59950571E-6	CONVERGED
chr11	64073043	64084215	+	ESRRA	ESRRA	24	2.13785356E-6	CONVERGED
chr11	64083931	64085556	-	TRMT112	TRMT112	20	3.01030989E-6	CONVERGED
chr11	64085559	64089283	+	PRDX5	PRDX5	21	1.93725068E-6	CONVERGED
chr11	64107694	64125006	+	CCDC88B	CCDC88B	25	2.90035368E-6	CONVERGED
chr11	64126619	64139687	+	RPS6KA4	RPS6KA4	28	2.52699857E-6	CONVERGED
chr11	64323097	64340347	+	SLC22A11	SLC22A11	36	4.21E-1	Simul
chr11	64358112	64369820	+	SLC22A12	SLC22A12	32	3.81E-1	Simul
chr11	64373645	64490660	-	NRXN2	NRXN2	50	2.36E-1	Simul
chr11	64494382	64512928	-	RASGRP2	RASGRP2	19	1.7E-1	Simul
chr11	64513860	64527769	-	PYGM	PYGM	20	1.58E-1	Simul
chr11	64532077	64546258	-	SF1	SF1	17	1.61E-1	Simul
chr11	64556289	64570713	-	MAP4K2	MAP4K2	20	2.27E-1	Simul
chr11	64570981	64578766	-	MEN1	MEN1	20	1.36E-1	Simul
chr11	64590858	64612041	-	CDC42BPG	CDC42BPG	23	1.36E-1	Simul
chr11	64619113	64655768	-	EHD1	EHD1	24	1.55E-1	Simul
chr11	64662006	64684722	-	ATG2A	ATG2A	26	1.124E-1	Simul
chr11	64685024	64701945	+	PPP2R5B	PPP2R5B	25	1.039E-1	Simul
chr11	64701942	64703360	-	GPHA2	GPHA2	19	7.25E-2	Simul
chr11	64704988	64739557	-	C11orf85	C11orf85	24	1.09E-1	Simul
chr11	64755414	64764517	-	BATF2	BATF2	26	9.41E-2	Simul
chr11	64781584	64789656	+	ARL2	ARL2	29	1.77E-1	Simul
chr11	64794879	64808044	+	SNX15	SNX15	31	2.17E-1	Simul
chr11	64808372	64812300	+	SAC3D1	SAC3D1	30	2.15E-1	Simul
chr11	64812289	64826021	-	NAALADL1	NAALADL1	31	5.28E-1	Simul
chr11	64833771	64851636	-	CDCA5	CDCA5	39	5.51E-1	Simul
chr11	64851694	64855870	+	ZFPL1	ZFPL1	36	5.09E-1	Simul
chr11	64856795	64879332	+	VPS51	VPS51	37	4.54E-1	Simul
chr11	64879316	64883856	+	TM7SF2	TM7SF2	32	4.65E-1	Simul
chr11	64883874	64885170	-	ZNHIT2	ZNHIT2	29	5.62E-1	Simul
chr11	64888099	64889945	-	FAU	FAU	29	7.35E-1	Simul
chr11	64889251	64902004	-	SYVN1	SYVN1	33	8.17E-1	Simul
chr11	64889654	64894843	+	MRPL49	MRPL49	30	7.46E-1	Simul
chr11	64937624	64940715	+	SPDYC	SPDYC	30	8.23E-1	Simul
chr11	64948036	64979477	+	CAPN1	CAPN1	34	8.79E-1	Simul
chr11	65029232	65073060	+	POLA2	POLA2	24	6.93E-1	Simul
chr11	65082288	65089900	+	CDC42EP2	CDC42EP2	17	6.54E-1	Simul
chr11	65101224	65120720	+	DPF2	DPF2	15	2.09E-1	Simul
chr11	65122237	65125084	+	TIGD3	TIGD3	14	2.37E-1	Simul
chr11	65142662	65151172	-	SLC25A45	SLC25A45	16	2.22E-1	Simul
chr11	65154069	65180996	+	FRMD8	FRMD8	20	2.07E-1	Simul
chr11	65292547	65306175	+	SCYL1	SCYL1	19	5.89E-2	Simul
chr11	65306275	65326401	-	LTBP3	LTBP3	20	7.14E-2	Simul
chr11	65337900	65341413	+	SSSCA1	SSSCA1	20	7.92E-2	Simul
chr11	65339819	65341669	+	FAM89B	FAM89B	20	8.04E-2	Simul
chr11	65343508	65360121	+	EHBP1L1	EHBP1L1	24	1.04E-1	Simul
chr11	65360325	65363467	-	KCNK7	KCNK7	23	1.15E-1	Simul
chr11	65365225	65382853	-	MAP3K11	MAP3K11	29	1.013E-1	Simul
chr11	65383243	65404910	+	PCNXL3	PCNXL3	30	2.35E-1	Simul
chr11	65405567	65418401	+	SIPA1	SIPA1	33	1.9E-1	Simul
chr11	65421066	65430565	-	RELA	RELA	30	1.76E-1	Simul
chr11	65479466	65487075	+	KAT5	KAT5	26	1.44E-1	Simul
chr11	65482366	65488418	-	RNASEH2C	RNASEH2C	25	1.16E-1	Simul
chr11	65554492	65564690	+	OVOL1	OVOL1	26	2.54E-2	Simul
chr11	65590492	65629497	-	CFL1	CFL1	46	2.67E-2	Simul
chr11	65601111	65624367	+	SNX32	SNX32	41	1.55E-2	Simul
chr11	65624596	65635124	+	MUS81	MUS81	35	1.43E-2	Simul
chr11	65633911	65641063	-	EFEMP2	EFEMP2	28	1.057E-2	Simul
chr11	65647279	65651212	+	CTSW	CTSW	25	1.04E-2	Simul
chr11	65651211	65656010	-	FIBP	FIBP	27	9.42E-3	Simul
chr11	65657874	65659105	+	CCDC85B	CCDC85B	26	9.08E-3	Simul
chr11	65659519	65668044	-	FOSL1	FOSL1	28	9.99E-3	Simul
chr11	65684278	65686588	-	C11orf68	C11orf68	23	1.6E-2	Simul
chr11	65686727	65689032	+	DRAP1	DRAP1	22	1.17E-2	Simul
chr11	65729159	65747299	+	SART1	SART1	33	1.85E-1	Simul
chr11	65764015	65769647	-	EIF1AD	EIF1AD	34	2.67E-1	Simul
chr11	65769549	65771620	+	BANF1	BANF1	36	1.78E-1	Simul
chr11	65779311	65780976	+	CST6	CST6	36	1.82E-1	Simul
chr11	65784222	65793988	-	CATSPER1	CATSPER1	37	2.16E-1	Simul
chr11	65809422	65816651	-	GAL3ST3	GAL3ST3	32	2.17E-1	Simul
chr11	65818199	65836779	+	SF3B2	SF3B2	34	1.91E-1	Simul
chr11	65837833	66012218	+	PACS1	PACS1	63	1.82E-1	Simul
chr11	66024764	66035331	+	KLC2	KLC2	24	1.46E-1	Simul
chr11	66036003	66044963	+	RAB1B	RAB1B	23	1.53E-1	Simul
chr11	66045660	66052772	+	CNIH2	CNIH2	20	2E-1	Simul
chr11	66052050	66056641	-	YIF1A	YIF1A	18	1.85E-1	Simul
chr11	66059340	66064135	+	TMEM151A	TMEM151A	20	2.01E-1	Simul
chr11	66081957	66084515	-	CD248	CD248	19	1.98E-1	Simul
chr11	66097712	66104311	-	RIN1	RIN1	15	7.47E-1	Simul
chr11	66104803	66112596	-	BRMS1	BRMS1	16	7.21E-1	Simul
chr11	66112842	66115163	-	B3GNT1	B3GNT1	14	6.09E-1	Simul
chr11	66129991	66139685	-	SLC29A2	SLC29A2	17	6.36E-1	Simul
chr11	66188474	66194178	+	NPAS4	NPAS4	16	6.32E-1	Simul
chr11	66202545	66234209	-	MRPL11	MRPL11	28	5.61E-1	Simul
chr11	66234215	66244808	+	PELI3	PELI3	22	4.21E-1	Simul
chr11	66247483	66277130	+	DPP3	DPP3	32	4.66E-1	Simul
chr11	66278076	66301098	+	BBS1	BBS1	39	4.83E-1	Simul
chr11	66288107	66313709	-	ZDHHC24	ZDHHC24	40	5.02E-1	Simul
chr11	66330933	66336312	-	CTSF	CTSF	31	5.11E-1	Simul
chr11	66357639	66360554	-	CCDC87	CCDC87	28	5.61E-1	Simul
chr11	66360291	66373490	+	CCS	CCS	28	5.67E-1	Simul
chr11	66384052	66394818	+	RBM14	RBM14	16	5.15E-1	Simul
chr11	66384096	66434153	+	RBM4	RBM4	22	5.88E-1	Simul
chr11	66432468	66445392	-	RBM4B	RBM4B	17	3.93E-1	Simul
chr11	66452718	66496697	-	SPTBN2	SPTBN2	14	3.76E-1	Simul
chr11	66511921	66610987	+	C11orf80	C11orf80	24	3.7E-1	Simul
chr11	66610305	66614017	+	RCE1	RCE1	15	2.86E-1	Simul
chr11	66615703	66725847	-	PC	PC	33	6.36E-1	Simul
chr11	66624117	66627946	+	LRFN4	LRFN4	19	5.2E-1	Simul
chr11	66742747	66744475	+	C11orf86	C11orf86	9	4.99E-1	Simul
chr11	66774248	66818334	+	SYT12	SYT12	13	6.35E-1	Simul
chr11	66824288	66839484	+	RHOD	RHOD	12	5.77E-1	Simul
chr11	66886739	67025558	+	KDM2A	KDM2A	12	9.85E-1	Simul
chr11	66963390	66964638	-	AP001885.1	AP001885.1	3	8.62E-1	Simul
chr11	67033880	67054027	+	ADRBK1	ADRBK1	7	9.73E-1	Simul
chr11	67056017	67069956	+	ANKRD13D	ANKRD13D	6	9.81E-1	Simul
chr11	67070918	67080078	+	SSH3	SSH3	8	9.73E-1	Simul
chr11	67118247	67124443	-	POLD4	POLD4	11	9.71E-1	Simul
chr11	67131638	67141648	-	CLCF1	CLCF1	9	9.83E-1	Simul
chr11	67159175	67165881	+	RAD9A	RAD9A	13	9.75E-1	Simul
chr11	67165653	67188654	-	PPP1CA	PPP1CA	19	6.66E-1	Simul
chr11	67171385	67177560	+	TBC1D10C	TBC1D10C	17	6.14E-1	Simul
chr11	67182438	67193078	+	CARNS1	CARNS1	16	6.81E-1	Simul
chr11	67195930	67202872	+	RPS6KB2	RPS6KB2	15	6.61E-1	Simul
chr11	67202980	67205538	-	PTPRCAP	PTPRCAP	15	6.61E-1	Simul
chr11	67205518	67211292	-	CORO1B	CORO1B	16	6.89E-1	Simul
chr11	67218771	67220200	-	GPR152	GPR152	14	6.6E-1	Simul
chr11	67219876	67226699	+	CABP4	CABP4	14	6.66E-1	Simul
chr11	67231823	67236743	-	TMEM134	TMEM134	13	6.03E-1	Simul
chr11	67250511	67258574	+	AIP	AIP	15	6.19E-1	Simul
chr11	67259238	67273734	-	PITPNM1	PITPNM1	16	7.29E-1	Simul
chr11	67273967	67276120	-	CDK2AP2	CDK2AP2	16	9.15E-1	Simul
chr11	67286382	67290899	-	CABP2	CABP2	13	8.39E-1	Simul
chr11	67351065	67354131	+	GSTP1	GSTP1	26	9.38E-1	Simul
chr11	67370350	67374177	-	C11orf72	C11orf72	29	9.34E-1	Simul
chr11	67374322	67380006	+	NDUFV1	NDUFV1	28	9.46E-1	Simul
chr11	67395408	67397401	-	NUDT8	NUDT8	31	9.31E-1	Simul
chr11	67398773	67407031	-	TBX10	TBX10	28	9.21E-1	Simul
chr11	67410025	67418130	-	ACY3	ACY3	29	9.53E-1	Simul
chr11	67429632	67448671	-	ALDH3B2	ALDH3B2	25	9.3E-1	Simul
chr11	67758574	67772452	-	UNC93B1	UNC93B1	16	7.74E-1	Simul
chr11	67776047	67796744	+	ALDH3B1	ALDH3B1	20	7.54E-1	Simul
chr11	67798083	67804111	+	NDUFS8	NDUFS8	21	7.91E-1	Simul
chr11	67806482	67818362	+	TCIRG1	TCIRG1	24	6.95E-1	Simul
chr11	67820325	67888911	-	CHKA	CHKA	37	8.01E-1	Simul
chr11	67922329	67981295	-	SUV420H1	SUV420H1	33	7.59E-1	Simul
chr11	68028802	68039469	-	C11orf24	C11orf24	21	5.99E-1	Simul
chr11	68080076	68216743	+	LRP5	LRP5	43	2.41E-1	Simul
chr11	68228185	68382802	+	PPP6R3	PPP6R3	71	4.5E-1	Simul
chr11	68451246	68458643	+	GAL	GAL	29	6.57E-2	Simul
chr11	68474907	68519032	-	MTL5	MTL5	38	7.44E-2	Simul
chr11	68522087	68611878	-	CPT1A	CPT1A	40	7.9E-2	Simul
chr11	68658743	68671303	-	MRPL21	MRPL21	37	3.44E-1	Simul
chr11	68671309	68708070	+	IGHMBP2	IGHMBP2	52	4.62E-1	Simul
chr11	68747489	68748455	-	MRGPRD	MRGPRD	44	3.4E-1	Simul
chr11	68771862	68780877	-	MRGPRF	MRGPRF	33	3.5E-1	Simul
chr11	68816364	68858072	+	TPCN2	TPCN2	50	8.38E-1	Simul
chr11	69061604	69182494	+	MYEOV	MYEOV	52	1.29E-1	Simul
chr11	69455854	69469242	+	CCND1	CCND1	33	5.95E-2	Simul
chr11	69467843	69490184	-	ORAOV1	ORAOV1	31	7.32E-2	Simul
chr11	69512999	69519410	-	FGF19	FGF19	31	7.65E-2	Simul
chr11	69587796	69590171	-	FGF4	FGF4	37	5.5E-1	Simul
chr11	69624991	69633792	-	FGF3	FGF3	44	6.04E-1	Simul
chr11	69924407	70035634	+	ANO1	ANO1	90	9.06E-1	Simul
chr11	70049268	70053496	+	FADD	FADD	45	9.46E-1	Simul
chr11	70116805	70230509	+	PPFIA1	PPFIA1	63	2.54E-2	Simul
chr11	70244509	70282690	+	CTTN	CTTN	36	2E-2	Simul
chr11	70313960	70963623	-	SHANK2	SHANK2	215	1.54E-1	Simul
chr11	71139238	71163914	-	DHCR7	DHCR7	73	2.82E-1	Simul
chr11	71164154	71235153	+	NADSYN1	NADSYN1	82	2.9E-1	Simul
chr11	71238312	71239210	+	KRTAP5-7	KRTAP5-7	39	2.23E-1	Simul
chr11	71249070	71250253	+	KRTAP5-8	KRTAP5-8	36	2.1E-1	Simul
chr11	71259465	71260653	+	KRTAP5-9	KRTAP5-9	32	2.11E-1	Simul
chr11	71276608	71279980	+	KRTAP5-10	KRTAP5-10	25	7.65E-1	Simul
chr11	71292900	71314399	-	KRTAP5-11	KRTAP5-11	23	6.88E-1	Simul
chr11	71292955	71318487	-	AP000867.1	AP000867.1	23	6.47E-1	Simul
chr11	71544245	71548756	+	DEFB108B	DEFB108B	4	7.65E-1	Simul
chr11	71639746	71708643	+	RNF121	RNF121	30	5.47E-1	Simul
chr11	71709586	71716761	+	IL18BP	IL18BP	26	5.39E-1	Simul
chr11	71713909	71791739	-	NUMA1	NUMA1	41	5.63E-1	Simul
chr11	71791381	71821828	+	LRTOMT	LRTOMT	30	7.1E-2	Simul
chr11	71796940	71814433	-	LAMTOR1	LAMTOR1	25	6.11E-2	Simul
chr11	71817423	71823826	-	ANAPC15	ANAPC15	25	7.69E-2	Simul
chr11	71825914	71850936	+	FOLR3	FOLR3	23	7.4E-2	Simul
chr11	71900601	71907345	+	FOLR1	FOLR1	18	9.67E-2	Simul
chr11	71927644	71932994	+	FOLR2	FOLR2	12	7.23E-1	Simul
chr11	71934744	71950149	+	INPPL1	INPPL1	15	7.72E-1	Simul
chr11	71950120	71956708	-	PHOX2A	PHOX2A	17	8.25E-1	Simul
chr11	72003468	72145692	-	CLPB	CLPB	41	5.79E-1	Simul
chr11	72287184	72385635	-	PDE2A	PDE2A	80	6.38E-1	Simul
chr11	72396113	72504644	-	ARAP1	ARAP1	61	2.26E-1	Simul
chr11	72465773	72504726	-	STARD10	STARD10	30	1.38E-1	Simul
chr11	72525352	72554719	+	ATG16L2	ATG16L2	16	5.21E-2	Simul
chr11	72547789	72853306	-	FCHSD2	FCHSD2	60	2.17E-2	Simul
chr11	72929342	72947397	+	P2RY2	P2RY2	39	5.02E-1	Simul
chr11	72975549	73009662	+	P2RY6	P2RY6	33	4.36E-1	Simul
chr11	73019333	73080136	+	ARHGEF17	ARHGEF17	35	9.65E-1	Simul
chr11	73087308	73108519	+	RELT	RELT	19	8.57E-1	Simul
chr11	73111531	73309234	-	FAM168A	FAM168A	51	8.4E-1	Simul
chr11	73357222	73373864	+	PLEKHB1	PLEKHB1	39	7.96E-1	Simul
chr11	73386682	73472182	-	RAB6A	RAB6A	54	7.63E-1	Simul
chr11	73498360	73576178	+	MRPL48	MRPL48	48	7.24E-1	Simul
chr11	73583711	73588033	-	COA4	COA4	37	7.24E-1	Simul
chr11	73587743	73638790	+	PAAF1	PAAF1	52	8.09E-1	Simul
chr11	73661363	73681411	+	DNAJB13	DNAJB13	43	9.9E-1	Simul
chr11	73685711	73694352	-	UCP2	UCP2	35	9.79E-1	Simul
chr11	73711325	73720480	-	UCP3	UCP3	33	9.63E-1	Simul
chr11	73723762	73882255	-	C2CD3	C2CD3	62	9.68E-1	Simul
chr11	73882143	73965748	+	PPME1	PPME1	36	7.89E-1	Simul
chr11	73946845	74022702	-	P4HA3	P4HA3	45	7.31E-1	Simul
chr11	74041362	74109518	-	PGM2L1	PGM2L1	66	7.16E-1	Simul
chr11	74165885	74178774	-	KCNE3	KCNE3	57	1.6E-1	Simul
chr11	74202756	74204778	-	LIPT2	LIPT2	58	3.05E-2	Simul
chr11	74204895	74380162	+	POLD3	POLD3	130	6.19E-2	Simul
chr11	74407473	74442430	-	CHRDL2	CHRDL2	51	3.77E-2	Simul
chr11	74459912	74553458	+	RNF169	RNF169	44	1.33E-3	Simul
chr11	74518783	74660245	-	XRRA1	XRRA1	53	1.14135426E-3	CONVERGED
chr11	74660291	74690076	+	SPCS2	SPCS2	33	1.6757981E-3	CONVERGED
chr11	74699178	74729938	+	NEU3	NEU3	39	1.12E-3	Simul
chr11	74799757	74800799	-	OR2AT4	OR2AT4	32	1.09E-2	Simul
chr11	74811607	74917594	+	SLCO2B1	SLCO2B1	73	2.07E-2	Simul
chr11	74975225	75062873	-	ARRB1	ARRB1	56	7.04E-1	Simul
chr11	75110529	75133324	+	RPS3	RPS3	41	8.25E-1	Simul
chr11	75133437	75141674	-	KLHL35	KLHL35	35	7.96E-1	Simul
chr11	75145684	75236948	-	GDPD5	GDPD5	85	2.17E-1	Simul
chr11	75273100	75283828	+	SERPINH1	SERPINH1	59	2.08E-1	Simul
chr11	75297962	75380165	-	MAP6	MAP6	81	2.28E-1	Simul
chr11	75428863	75444003	+	MOGAT2	MOGAT2	53	8.46E-1	Simul
chr11	75470556	75512579	+	DGAT2	DGAT2	62	2.48E-1	Simul
chr11	75526211	75854239	+	UVRAG	UVRAG	79	4.29E-1	Simul
chr11	75897368	75921780	-	WNT11	WNT11	59	3.49E-3	Simul
chr11	76060999	76092015	-	PRKRIR	PRKRIR	43	1.15E-2	Simul
chr11	76155966	76264069	+	C11orf30	C11orf30	64	4.16588986E-12	CONVERGED
chr11	76368567	76381791	-	LRRC32	LRRC32	42	1.71036515E-4	CONVERGED
chr11	76493294	76509198	+	TSKU	TSKU	45	2.41E-1	Simul
chr11	76571910	76737841	+	ACER3	ACER3	79	4.46E-1	Simul
chr11	76745384	76753096	+	B3GNT6	B3GNT6	36	3.97E-1	Simul
chr11	76777978	76837201	+	CAPN5	CAPN5	53	2.15E-1	Simul
chr11	76813885	76814377	+	OMP	OMP	24	2.87E-1	Simul
chr11	76839309	76926284	+	MYO7A	MYO7A	53	2.08E-1	Simul
chr11	76927602	77012732	-	GDPD4	GDPD4	39	2.4E-1	Simul
chr11	77032751	77185680	-	PAK1	PAK1	47	2.16E-1	Simul
chr11	77184415	77188074	+	DKFZP434E1119	DKFZP434E1119	25	1.96E-1	Simul
chr11	77225980	77348850	-	CLNS1A	CLNS1A	57	2.33E-1	Simul
chr11	77300435	77321400	+	AQP11	AQP11	29	1.88E-1	Simul
chr11	77371040	77532063	-	RSF1	RSF1	74	7.6E-3	Simul
chr11	77532154	77629478	+	AAMDC	AAMDC	51	7.94E-3	Simul
chr11	77589765	77705724	-	INTS4	INTS4	71	4.3E-1	Simul
chr11	77726760	77757237	-	KCTD14	KCTD14	52	5.38E-1	Simul
chr11	77728016	77790911	-	NDUFC2-KCTD14	NDUFC2-KCTD14	67	5.15E-1	Simul
chr11	77774906	77779397	+	THRSP	THRSP	51	9.57E-1	Simul
chr11	77779349	77791265	-	NDUFC2	NDUFC2	49	9.37E-1	Simul
chr11	77811981	77850706	-	ALG8	ALG8	51	6.06E-1	Simul
chr11	77882294	77899868	-	KCTD21	KCTD21	45	5.51E-1	Simul
chr11	77899857	77925757	+	USP35	USP35	48	5.44E-1	Simul
chr11	77926342	78129394	-	GAB2	GAB2	79	5.6E-1	Simul
chr11	78147006	78285919	-	NARS2	NARS2	51	4.68E-1	Simul
chr11	78363875	79151992	-	TENM4	TENM4	480	6.86E-1	Simul
chr11	82443052	82444906	-	FAM181B	FAM181B	34	3.63E-1	Simul
chr11	82534543	82681626	-	PRCP	PRCP	90	9.45E-1	Simul
chr11	82611016	82669319	+	C11orf82	C11orf82	50	8.28E-1	Simul
chr11	82684174	82782965	-	RAB30	RAB30	64	8.48E-1	Simul
chr11	82868029	82898493	+	PCF11	PCF11	35	6.61E-1	Simul
chr11	82904780	82971736	+	ANKRD42	ANKRD42	43	5.27E-1	Simul
chr11	82970138	82997450	-	CCDC90B	CCDC90B	34	4.04E-1	Simul
chr11	83166054	85338966	-	DLG2	DLG2	778	4.16E-1	Simul
chr11	85339628	85347580	+	TMEM126B	TMEM126B	31	5.69E-1	Simul
chr11	85359010	85367591	+	TMEM126A	TMEM126A	32	5.76E-1	Simul
chr11	85370751	85393951	-	CREBZF	CREBZF	41	5.55E-1	Simul
chr11	85394892	85397320	-	CCDC89	CCDC89	35	7.88E-1	Simul
chr11	85405266	85522184	-	SYTL2	SYTL2	72	8.57E-1	Simul
chr11	85563599	85565986	-	AP000974.1	AP000974.1	33	6.01E-1	Simul
chr11	85566143	85631064	+	CCDC83	CCDC83	61	6.16E-1	Simul
chr11	85668726	85780924	-	PICALM	PICALM	76	5.67E-1	Simul
chr11	85955585	85989855	+	EED	EED	50	3.28E-1	Simul
chr11	86013252	86056969	+	C11orf73	C11orf73	61	4.37E-1	Simul
chr11	86085777	86134151	+	CCDC81	CCDC81	73	4.97E-1	Simul
chr11	86152149	86383678	-	ME3	ME3	176	5.79E-1	Simul
chr11	86502100	86663952	+	PRSS23	PRSS23	108	8.13E-1	Simul
chr11	86656720	86666433	-	FZD4	FZD4	38	5.3E-1	Simul
chr11	86748885	87034800	+	TMEM135	TMEM135	182	5.62E-1	Simul
chr11	87846409	87908635	-	RAB38	RAB38	106	4.48E-1	Simul
chr11	88026759	88070955	-	CTSC	CTSC	55	3.53E-2	Simul
chr11	88237743	88799113	-	GRM5	GRM5	186	1.08E-1	Simul
chr11	88910619	89028927	+	TYR	TYR	38	3.49E-1	Simul
chr11	89057523	89322779	-	NOX4	NOX4	66	5.02E-1	Simul
chr11	89443466	89451040	+	TRIM77	TRIM77	12	6.52E-1	Simul
chr11	89764273	89806558	+	TRIM49C	TRIM49C	2	4.63E-1	Simul
chr11	89864682	89926062	+	NAALAD2	NAALAD2	48	8.45E-1	Simul
chr11	89934327	89956532	-	CHORDC1	CHORDC1	48	8.97E-1	Simul
chr11	92085261	92629618	+	FAT3	FAT3	228	6.91E-1	Simul
chr11	92702885	92718232	+	MTNR1B	MTNR1B	42	5.2E-1	Simul
chr11	92877340	92931130	-	SLC36A4	SLC36A4	45	3.25E-1	Simul
chr11	93063136	93171653	+	CCDC67	CCDC67	66	6.63E-1	Simul
chr11	93211637	93276674	-	SMCO4	SMCO4	61	1.57E-1	Simul
chr11	93394804	93463522	+	KIAA1731	KIAA1731	33	4.06E-2	Simul
chr11	93463113	93517557	-	TAF1D	TAF1D	29	3.07E-2	Simul
chr11	93474756	93497915	+	C11orf54	C11orf54	20	2.17E-2	Simul
chr11	93517392	93547861	+	MED17	MED17	29	3.24E-2	Simul
chr11	93551397	93583697	-	VSTM5	VSTM5	31	3.5E-2	Simul
chr11	93754526	93846917	+	HEPHL1	HEPHL1	59	5.72E-1	Simul
chr11	93862093	93915138	+	PANX1	PANX1	47	5.26E-1	Simul
chr11	94110476	94134585	-	GPR83	GPR83	46	6.3E-1	Simul
chr11	94152894	94227074	-	MRE11A	MRE11A	71	6.38E-1	Simul
chr11	94226794	94232749	+	ANKRD49	ANKRD49	45	5.81E-1	Simul
chr11	94277005	94354587	+	PIWIL4	PIWIL4	85	8.58E-1	Simul
