chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr10	97803150	97820627	+	CCNJ	CCNJ	66	9.17E-1	Simul
chr10	97951457	98031344	-	BLNK	BLNK	162	8.22E-1	Simul
chr10	98064084	98098321	+	DNTT	DNTT	128	5.39E-1	Simul
chr10	98102972	98119092	-	OPALIN	OPALIN	136	5.44E-1	Simul
chr10	98124362	98273675	-	TLL2	TLL2	240	3.16E-1	Simul
chr10	98277865	98347209	-	TM9SF3	TM9SF3	157	2.48E-1	Simul
chr10	98353068	98480271	-	PIK3AP1	PIK3AP1	166	3.37E-1	Simul
chr10	98592016	98740800	+	LCOR	LCOR	87	1.99E-1	Simul
chr10	98741040	98745582	+	C10orf12	C10orf12	44	4.43E-1	Simul
chr10	98757794	98945677	-	SLIT1	SLIT1	246	1.69E-1	Simul
chr10	98978995	99052413	-	ARHGAP19	ARHGAP19	111	6.03E-2	Simul
chr10	99079021	99081672	+	FRAT1	FRAT1	62	5.14E-2	Simul
chr10	99092254	99094458	-	FRAT2	FRAT2	71	5.56E-2	Simul
chr10	99116114	99161127	-	RRP12	RRP12	95	8.05E-2	Simul
chr10	99179227	99185831	-	AL355490.1	AL355490.1	64	4.84E-2	Simul
chr10	99185916	99193198	+	PGAM1	PGAM1	59	3.95E-2	Simul
chr10	99195898	99205774	-	EXOSC1	EXOSC1	50	3.81E-2	Simul
chr10	99205926	99217127	+	ZDHHC16	ZDHHC16	54	3.94E-2	Simul
chr10	99218080	99258551	-	MMS19	MMS19	80	6.52E-2	Simul
chr10	99258624	99330966	+	UBTD1	UBTD1	94	7.45E-2	Simul
chr10	99332197	99343641	+	ANKRD2	ANKRD2	52	3.65E-1	Simul
chr10	99344079	99372559	+	HOGA1	HOGA1	55	5.96E-1	Simul
chr10	99344130	99436191	+	PI4K2A	PI4K2A	96	3.75E-1	Simul
chr10	99349449	99350690	+	C10orf62	C10orf62	45	6.07E-1	Simul
chr10	99374309	99393344	-	MORN4	MORN4	64	6.6E-1	Simul
chr10	99437180	99447080	-	AVPI1	AVPI1	59	2.41E-1	Simul
chr10	99472929	99477907	+	MARVELD1	MARVELD1	83	2.59E-1	Simul
chr10	99496877	99520664	+	ZFYVE27	ZFYVE27	89	3.57E-1	Simul
chr10	99526507	99531709	-	SFRP5	SFRP5	90	5.85E-1	Simul
chr10	99609995	99631337	+	GOLGA7B	GOLGA7B	87	7.74E-1	Simul
chr10	99624756	99790585	-	CRTAC1	CRTAC1	196	8.21E-2	Simul
chr10	99627888	99631294	+	ENSG00000269783	ENSG00000269783	69	9.37E-1	Simul
chr10	99894386	100004654	+	R3HCC1L	R3HCC1L	143	1.12E-1	Simul
chr10	100007446	100028007	-	LOXL4	LOXL4	92	1.059E-1	Simul
chr10	100143321	100174941	-	PYROXD2	PYROXD2	190	1.3E-1	Simul
chr10	100175954	100206684	-	HPS1	HPS1	179	9.94E-1	Simul
chr10	100218874	100995619	-	HPSE2	HPSE2	759	1.88E-1	Simul
chr10	101088855	101154087	+	CNNM1	CNNM1	166	7.07E-1	Simul
chr10	101156626	101190381	-	GOT1	GOT1	111	7.32E-1	Simul
chr10	101292689	101296278	+	NKX2-3	NKX2-3	143	2.15E-1	Simul
chr10	101370281	101380366	-	SLC25A28	SLC25A28	117	2.27E-1	Simul
chr10	101419262	101465997	+	ENTPD7	ENTPD7	90	3.88E-1	Simul
chr10	101462314	101515891	+	CUTC	CUTC	92	4.05E-1	Simul
chr10	101471600	101491857	-	COX15	COX15	67	3.97E-1	Simul
chr10	101542488	101611949	+	ABCC2	ABCC2	97	8.1E-1	Simul
chr10	101635333	101769676	-	DNMBP	DNMBP	133	8.79E-1	Simul
chr10	101801949	101841634	-	CPN1	CPN1	68	9.55E-1	Simul
chr10	101909850	101948091	-	ERLIN1	ERLIN1	65	7.2E-1	Simul
chr10	101948054	101989376	-	CHUK	CHUK	76	4.78E-1	Simul
chr10	101992054	102027437	-	CWF19L1	CWF19L1	83	6.03E-1	Simul
chr10	102033712	102046469	-	BLOC1S2	BLOC1S2	76	6.63E-1	Simul
chr10	102047902	102090243	-	PKD2L1	PKD2L1	103	7.81E-1	Simul
chr10	102106880	102124591	+	SCD	SCD	73	7.5E-1	Simul
chr10	102222797	102243501	+	WNT8B	WNT8B	58	1.92E-1	Simul
chr10	102246398	102289628	-	SEC31B	SEC31B	91	1.68E-1	Simul
chr10	102267202	102289757	-	NDUFB8	NDUFB8	82	1.55E-1	Simul
chr10	102288828	102319755	+	HIF1AN	HIF1AN	81	2.41E-1	Simul
chr10	102495359	102589698	+	PAX2	PAX2	151	9.13E-1	Simul
chr10	102672325	102724893	+	FAM178A	FAM178A	107	8.32E-1	Simul
chr10	102729214	102747272	-	MRPL43	MRPL43	62	8.86E-1	Simul
chr10	102729274	102745628	+	SEMA4G	SEMA4G	60	8.7E-1	Simul
chr10	102747123	102754158	+	C10orf2	C10orf2	53	8.87E-1	Simul
chr10	102756374	102767593	+	LZTS2	LZTS2	54	9.06E-1	Simul
chr10	102767439	102790890	-	PDZD7	PDZD7	62	9.4E-1	Simul
chr10	102790990	102800998	+	SFXN3	SFXN3	63	9.34E-1	Simul
chr10	102821597	102827888	+	KAZALD1	KAZALD1	60	9.21E-1	Simul
chr10	102882535	102883624	+	HUG1	HUG1	116	7.95E-1	Simul
chr10	102889256	102897545	+	TLX1	TLX1	118	7.86E-1	Simul
chr10	102986732	102989551	-	LBX1	LBX1	58	8.34E-1	Simul
chr10	103113819	103317078	+	BTRC	BTRC	180	4.66E-2	Simul
chr10	103330316	103369425	+	DPCD	DPCD	88	3.8E-2	Simul
chr10	103338638	103348027	-	POLL	POLL	74	3.47E-2	Simul
chr10	103370422	103455052	-	FBXW4	FBXW4	77	8.01E-2	Simul
chr10	103529898	103535854	-	FGF8	FGF8	18	3.98E-1	Simul
chr10	103541081	103543170	-	NPM3	NPM3	20	3.78E-1	Simul
chr10	103544199	103578696	-	MGEA5	MGEA5	27	1.79E-1	Simul
chr10	103585730	103603677	-	KCNIP2	KCNIP2	26	1.73E-1	Simul
chr10	103605355	103815950	-	C10orf76	C10orf76	84	2.46E-1	Simul
chr10	103825146	103827792	+	HPS6	HPS6	13	2.79E-1	Simul
chr10	103867316	103880210	-	LDB1	LDB1	22	4.15E-1	Simul
chr10	103892786	103910082	+	PPRC1	PPRC1	26	4.32E-1	Simul
chr10	103911932	103923627	+	NOLC1	NOLC1	27	4.35E-1	Simul
chr10	103986084	103989346	+	ELOVL3	ELOVL3	33	2.66E-1	Simul
chr10	103989942	104001231	-	PITX3	PITX3	35	2.36E-1	Simul
chr10	104005288	104142656	+	GBF1	GBF1	75	3.07E-1	Simul
chr10	104153866	104162281	+	NFKB2	NFKB2	27	6.33E-1	Simul
chr10	104162375	104181296	-	PSD	PSD	45	4.5E-1	Simul
chr10	104178945	104182893	+	FBXL15	FBXL15	42	4.04E-1	Simul
chr10	104183001	104192418	-	CUEDC2	CUEDC2	53	4.23E-1	Simul
chr10	104209593	104211300	-	C10orf95	C10orf95	60	3.82E-1	Simul
chr10	104221148	104236802	+	TMEM180	TMEM180	86	3.51E-1	Simul
chr10	104238985	104262482	-	ACTR1A	ACTR1A	97	3.27E-1	Simul
chr10	104263743	104393292	+	SUFU	SUFU	161	4.03E-1	Simul
chr10	104404252	104418164	+	TRIM8	TRIM8	57	8.84E-1	Simul
chr10	104433487	104474164	-	ARL3	ARL3	79	9.28E-1	Simul
chr10	104474294	104503249	+	SFXN2	SFXN2	93	8.99E-1	Simul
chr10	104503726	104576021	+	WBP1L	WBP1L	140	9.64E-1	Simul
chr10	104590287	104597290	-	CYP17A1	CYP17A1	87	8.67E-1	Simul
chr10	104613979	104624718	+	C10orf32	C10orf32	81	8.34E-1	Simul
chr10	104629272	104661656	+	AS3MT	AS3MT	91	8.01E-1	Simul
chr10	104678049	104849978	+	CNNM2	CNNM2	202	8.32E-1	Simul
chr10	104845939	104953056	-	NT5C2	NT5C2	131	9.97E-1	Simul
chr10	105036919	105050108	+	INA	INA	26	7.65E-1	Simul
chr10	105062552	105110891	-	PCGF6	PCGF6	31	7.75E-1	Simul
chr10	105127723	105148822	+	TAF5	TAF5	28	4.59E-1	Simul
chr10	105148797	105156223	-	USMG5	USMG5	28	4.11E-1	Simul
chr10	105156404	105206049	+	PDCD11	PDCD11	61	7.11E-1	Simul
chr10	105206542	105212660	-	CALHM2	CALHM2	56	7.47E-1	Simul
chr10	105213143	105218645	-	CALHM1	CALHM1	56	7.44E-1	Simul
chr10	105232560	105238997	-	CALHM3	CALHM3	62	9.58E-1	Simul
chr10	105253735	105352309	+	NEURL1	NEURL1	144	6.36E-1	Simul
chr10	105348284	105615301	-	SH3PXD2A	SH3PXD2A	301	7.35E-1	Simul
chr10	105642299	105677963	-	OBFC1	OBFC1	99	3.42E-1	Simul
chr10	105726958	105788991	+	SLK	SLK	138	5.67E-1	Simul
chr10	105791043	105845760	-	COL17A1	COL17A1	117	7.74E-1	Simul
chr10	105881815	105886143	+	SFR1	SFR1	60	3.87E-1	Simul
chr10	105889645	105992120	-	WDR96	WDR96	117	5.49E-1	Simul
chr10	105995113	106027217	+	GSTO1	GSTO1	64	4.43E-1	Simul
chr10	106028630	106064703	+	GSTO2	GSTO2	59	7.01E-1	Simul
chr10	106071893	106098162	-	ITPRIP	ITPRIP	58	8.33E-1	Simul
chr10	106113521	106214848	+	CCDC147	CCDC147	113	5.37E-1	Simul
chr10	106400858	107024993	+	SORCS3	SORCS3	821	5.36E-1	Simul
chr10	108333420	108924292	-	SORCS1	SORCS1	596	8.36E-1	Simul
chr10	111624523	111683311	-	XPNPEP1	XPNPEP1	114	2.33E-1	Simul
chr10	111756125	111895323	+	ADD3	ADD3	101	1.31E-1	Simul
chr10	111967362	112047123	+	MXI1	MXI1	103	1.47E-1	Simul
chr10	112050487	112064709	-	SMNDC1	SMNDC1	71	1.83E-1	Simul
chr10	112257595	112271302	+	DUSP5	DUSP5	68	3.53E-1	Simul
chr10	112327448	112364394	+	SMC3	SMC3	126	1.13E-1	Simul
chr10	112404154	112599227	+	RBM20	RBM20	386	3.01E-1	Simul
chr10	112631564	112659764	+	PDCD4	PDCD4	62	1.99E-1	Simul
chr10	112658487	112679032	-	BBIP1	BBIP1	52	1.23E-1	Simul
chr10	112679300	112773425	+	SHOC2	SHOC2	78	1.4E-1	Simul
chr10	112836789	112840658	+	ADRA2A	ADRA2A	68	6.82E-1	Simul
chr10	113909623	113975135	-	GPAM	GPAM	127	2.39E-1	Simul
chr10	114043492	114064793	+	TECTB	TECTB	145	6.84E-1	Simul
chr10	114133775	114188138	+	ACSL5	ACSL5	131	7.41E-1	Simul
chr10	114190057	114206672	-	ZDHHC6	ZDHHC6	96	7.39E-1	Simul
chr10	114206755	114578503	+	VTI1A	VTI1A	333	8.76E-1	Simul
chr10	114710008	114927437	+	TCF7L2	TCF7L2	151	7.95E-2	Simul
chr10	115310595	115349361	+	HABP2	HABP2	242	2.55E-1	Simul
chr10	115348474	115423886	-	NRAP	NRAP	311	2.34E-1	Simul
chr10	115438941	115490662	+	CASP7	CASP7	220	8.88E-1	Simul
chr10	115511212	115543188	+	PLEKHS1	PLEKHS1	153	7.87E-1	Simul
chr10	115594487	115614142	-	DCLRE1A	DCLRE1A	74	6.23E-1	Simul
chr10	115614419	115676953	+	NHLRC2	NHLRC2	81	7.32E-1	Simul
chr10	115674529	115676949	+	AL162407.1	AL162407.1	49	9.35E-1	Simul
chr10	115803805	115806667	+	ADRB1	ADRB1	91	6.05E-1	Simul
chr10	115880620	115933979	-	C10orf118	C10orf118	118	3.76E-1	Simul
chr10	115939028	115992063	+	TDRD1	TDRD1	120	6.3E-1	Simul
chr10	115999017	116051272	+	VWA2	VWA2	122	8.45E-1	Simul
chr10	116054582	116164515	-	AFAP1L2	AFAP1L2	196	1.77E-1	Simul
chr10	116190871	116444762	-	ABLIM1	ABLIM1	383	1.82E-1	Simul
chr10	116581502	116659591	+	FAM160B1	FAM160B1	114	2.09E-1	Simul
chr10	116697951	116737430	+	TRUB1	TRUB1	95	1.61E-1	Simul
chr10	116853123	117708503	+	ATRNL1	ATRNL1	643	2.57E-1	Simul
chr10	117816443	118032979	-	GFRA1	GFRA1	373	4.98E-1	Simul
chr10	118083939	118139541	+	CCDC172	CCDC172	104	1.32E-1	Simul
chr10	118187378	118237469	+	PNLIPRP3	PNLIPRP3	158	7.81E-2	Simul
chr10	118305442	118327367	+	PNLIP	PNLIP	114	6.2E-1	Simul
chr10	118349896	118368687	+	PNLIPRP1	PNLIPRP1	110	7.77E-1	Simul
chr10	118380464	118404654	+	PNLIPRP2	PNLIPRP2	157	7.66E-1	Simul
chr10	118423206	118429775	-	C10orf82	C10orf82	141	7.04E-1	Simul
chr10	118430702	118502085	-	HSPA12A	HSPA12A	196	7.68E-1	Simul
chr10	118609022	118671299	+	ENO4	ENO4	64	1.61E-1	Simul
chr10	118643741	118886097	-	KIAA1598	KIAA1598	108	1.64E-1	Simul
chr10	118888031	118897812	-	VAX1	VAX1	35	6.31E-1	Simul
chr10	118956999	118969810	+	KCNK18	KCNK18	83	1.85E-1	Simul
chr10	119000603	119038941	+	SLC18A2	SLC18A2	122	1.96E-1	Simul
chr10	119039999	119134978	-	PDZD8	PDZD8	163	5.23E-1	Simul
chr10	119301954	119309056	+	EMX2	EMX2	131	2.88E-1	Simul
chr10	119764426	119806114	-	RAB11FIP2	RAB11FIP2	49	9.54E-1	Simul
chr10	120065400	120101840	-	FAM204A	FAM204A	105	3.01E-1	Simul
chr10	120352915	120355160	-	PRLHR	PRLHR	98	4.09E-1	Simul
chr10	120433678	120514761	-	CACUL1	CACUL1	141	3.77E-1	Simul
chr10	120789227	120793854	+	NANOS1	NANOS1	50	6.25E-2	Simul
chr10	120794355	120840316	-	EIF3A	EIF3A	67	6.46E-2	Simul
chr10	120863597	120897496	+	FAM45A	FAM45A	55	6.93E-2	Simul
chr10	120900278	120925179	-	SFXN4	SFXN4	73	9.39E-2	Simul
chr10	120927214	120938345	-	PRDX3	PRDX3	66	9.96E-2	Simul
chr10	120967100	121215131	+	GRK5	GRK5	275	6.58E-1	Simul
chr10	121259339	121302220	-	RGS10	RGS10	110	2.09E-1	Simul
chr10	121334198	121356541	-	TIAL1	TIAL1	73	7.84E-1	Simul
chr10	121410881	121437331	+	BAG3	BAG3	101	5.73E-1	Simul
chr10	121485608	121588652	+	INPP5F	INPP5F	131	3.14E-2	Simul
chr10	121588971	121652068	-	MCMBP	MCMBP	131	1.78E-2	Simul
chr10	121652222	121702014	+	SEC23IP	SEC23IP	137	2.77E-2	Simul
chr10	122216465	122349367	+	PPAPDC1A	PPAPDC1A	226	1E-1	Simul
chr10	122357720	122359629	+	C10orf85	C10orf85	96	2.48E-1	Simul
chr10	122610686	122669036	+	WDR11	WDR11	192	4.2E-1	Simul
chr10	123237847	123357972	-	FGFR2	FGFR2	170	3.15E-1	Simul
chr10	123499938	123688316	-	ATE1	ATE1	258	1.37E-1	Simul
chr10	123716602	123734732	-	NSMCE4A	NSMCE4A	96	5.22E-1	Simul
chr10	123748688	124014060	+	TACC2	TACC2	413	4.8E-1	Simul
chr10	124030820	124097677	+	BTBD16	BTBD16	257	1.84E-2	Simul
chr10	124134211	124191867	+	PLEKHA1	PLEKHA1	193	1.19E-2	Simul
chr10	124214168	124216868	+	ARMS2	ARMS2	114	7.04E-3	Simul
chr10	124221040	124274424	+	HTRA1	HTRA1	116	7.91E-3	Simul
chr10	124320180	124403252	+	DMBT1	DMBT1	21	5.35E-1	Simul
chr10	124457224	124459338	-	C10orf120	C10orf120	48	8.33E-1	Simul
chr10	124591664	124639146	-	CUZD1	CUZD1	83	2.32E-2	Simul
chr10	124608593	124639157	-	FAM24B	FAM24B	57	5.73E-2	Simul
chr10	124670216	124672627	+	FAM24A	FAM24A	50	1.26E-1	Simul
chr10	124690418	124713919	-	C10orf88	C10orf88	79	1.47E-1	Simul
chr10	124713896	124757029	+	PSTK	PSTK	105	2.68E-1	Simul
chr10	124750321	124768333	-	IKZF5	IKZF5	91	2.26E-1	Simul
chr10	124768494	124817827	+	ACADSB	ACADSB	130	6.11E-1	Simul
chr10	124895477	124897257	+	HMX3	HMX3	72	8.78E-1	Simul
chr10	124907637	124910188	+	HMX2	HMX2	78	9.95E-1	Simul
chr10	124913792	124924886	+	BUB3	BUB3	98	8.59E-1	Simul
chr10	125425870	125454123	+	GPR26	GPR26	149	9.56E-1	Simul
chr10	125465722	125699783	-	CPXM2	CPXM2	293	9.39E-1	Simul
chr10	125767183	125853206	-	CHST15	CHST15	65	4.64E-1	Simul
chr10	126085871	126107545	-	OAT	OAT	99	6.58E-2	Simul
chr10	126135591	126138753	-	NKX1-2	NKX1-2	74	4.72E-1	Simul
chr10	126150402	126306457	+	LHPP	LHPP	309	6.27E-1	Simul
chr10	126307860	126432838	-	FAM53B	FAM53B	217	4.13E-1	Simul
chr10	126436717	126480439	-	METTL10	METTL10	66	3.52E-1	Simul
chr10	126490353	126525239	+	FAM175B	FAM175B	51	3.97E-1	Simul
chr10	126630691	126676758	+	ZRANB1	ZRANB1	150	1.09E-1	Simul
chr10	126676420	126849739	-	CTBP2	CTBP2	275	4.06E-1	Simul
chr10	127265090	127371713	-	TEX36	TEX36	147	4.16E-1	Simul
chr10	127408083	127452712	+	EDRF1	EDRF1	91	8.07E-1	Simul
chr10	127455021	127464390	-	MMP21	MMP21	62	5.52E-1	Simul
chr10	127477145	127511817	-	UROS	UROS	70	6.52E-1	Simul
chr10	127512114	127542264	+	BCCIP	BCCIP	63	9.29E-1	Simul
chr10	127524905	127585005	-	DHX32	DHX32	73	9.19E-1	Simul
chr10	127585107	127698161	+	FANK1	FANK1	229	9.66E-1	Simul
chr10	127700949	128077024	-	ADAM12	ADAM12	721	6.91E-2	Simul
chr10	128113565	128359079	-	C10orf90	C10orf90	395	5.64E-1	Simul
chr10	128593977	129250781	+	DOCK1	DOCK1	817	8.58E-1	Simul
chr10	128933693	128994422	-	FAM196A	FAM196A	151	5.07E-1	Simul
chr10	129347612	129350935	+	NPS	NPS	174	4.62E-1	Simul
chr10	129535498	129539450	+	FOXI2	FOXI2	128	8.73E-1	Simul
chr10	129676104	129691211	-	CLRN3	CLRN3	141	7.28E-2	Simul
chr10	129705324	129884119	+	PTPRE	PTPRE	314	1.63E-1	Simul
chr10	129894922	129924649	-	MKI67	MKI67	153	4.81E-1	Simul
chr10	131265447	131566271	+	MGMT	MGMT	476	6.98E-1	Simul
chr10	131308883	131309525	-	AL355531.2	AL355531.2	124	9.02E-1	Simul
chr10	131633546	131762105	-	EBF3	EBF3	165	7.39E-1	Simul
chr10	131934662	131982785	+	GLRX3	GLRX3	174	9.69E-1	Simul
chr10	132890653	133109984	-	TCERG1L	TCERG1L	486	4.99E-2	Simul
chr10	133604733	133622535	-	AL450307.1	AL450307.1	109	5.23E-2	Simul
chr10	133747954	133773331	+	PPP2R2D	PPP2R2D	67	9.27E-1	Simul
chr10	133781577	133795435	-	BNIP3	BNIP3	92	9.3E-1	Simul
chr10	133918174	133998313	+	JAKMIP3	JAKMIP3	209	9.38E-2	Simul
chr10	134000403	134019280	+	DPYSL4	DPYSL4	77	4.79E-2	Simul
chr10	134020995	134145351	-	STK32C	STK32C	170	8E-2	Simul
chr10	134145613	134195010	+	LRRC27	LRRC27	98	6.46E-2	Simul
chr10	134210671	134231367	+	PWWP2B	PWWP2B	51	4.89E-2	Simul
chr10	134257830	134262912	+	C10orf91	C10orf91	55	5.08E-1	Simul
chr10	134351323	134596979	+	INPP5A	INPP5A	169	7.97E-1	Simul
chr10	134598296	134599556	-	NKX6-2	NKX6-2	53	7.38E-1	Simul
chr10	134621895	134756327	-	TTC40	TTC40	126	6.38E-1	Simul
chr10	134973950	135039916	+	KNDC1	KNDC1	114	9.61E-1	Simul
chr10	135043777	135045062	+	UTF1	UTF1	63	9.1E-3	Simul
chr10	135050907	135055433	+	VENTX	VENTX	66	9.56E-3	Simul
chr10	135075906	135090372	-	ADAM8	ADAM8	65	8.1E-3	Simul
chr10	135093134	135125841	-	TUBGCP2	TUBGCP2	63	7.67E-3	Simul
chr10	135121978	135166033	+	ZNF511	ZNF511	42	5.65E-3	Simul
chr10	135138926	135150475	-	CALY	CALY	30	3.81E-3	Simul
chr10	135160649	135166187	+	PRAP1	PRAP1	23	2.46E-1	Simul
chr10	135168657	135171529	-	FUOM	FUOM	21	2.59E-1	Simul
chr10	135175983	135187193	-	ECHS1	ECHS1	26	3E-1	Simul
chr10	135192694	135205198	+	PAOX	PAOX	24	3.26E-1	Simul
chr10	135207597	135234811	+	MTG1	MTG1	49	4.4E-1	Simul
chr10	135234169	135382916	-	SPRN	SPRN	202	6.06E-1	Simul
chr10	135333909	135374724	+	CYP2E1	CYP2E1	140	4.29E-1	Simul
chr10	135367403	135382876	-	SYCE1	SYCE1	149	3.51E-1	Simul
chr10	135437398	135440299	-	FRG2B	FRG2B	46	2.28E-1	Simul
chr11	167783	207428	-	BET1L	BET1L	85	4E-2	Simul
chr11	193079	194573	+	SCGB1C1	SCGB1C1	61	7.33E-2	Simul
chr11	196737	200261	+	ODF3	ODF3	74	3.73E-2	Simul
chr11	207510	215113	+	RIC8A	RIC8A	86	4.06E-2	Simul
chr11	215457	236931	-	SIRT3	SIRT3	107	5.61E-2	Simul
chr11	236545	252983	+	PSMD13	PSMD13	120	6.93E-2	Simul
chr11	278364	285359	+	NLRP6	NLRP6	98	7.23E-2	Simul
chr11	289134	296107	+	ATHL1	ATHL1	97	7.95E-2	Simul
chr11	298199	299526	-	IFITM5	IFITM5	74	6.83E-1	Simul
chr11	307630	315272	+	IFITM2	IFITM2	67	6.88E-1	Simul
chr11	313505	315272	+	IFITM1	IFITM1	67	7.07E-1	Simul
chr11	319668	327537	-	IFITM3	IFITM3	66	7.27E-1	Simul
chr11	369795	382116	+	B4GALNT4	B4GALNT4	49	7.37E-1	Simul
chr11	392613	404908	+	PKP3	PKP3	41	6.53E-1	Simul
chr11	405715	417455	-	SIGIRR	SIGIRR	38	6.21E-1	Simul
chr11	417932	442011	-	ANO9	ANO9	43	5.77E-1	Simul
chr11	448267	491393	+	PTDSS2	PTDSS2	49	5.5E-1	Simul
chr11	494511	507300	-	RNH1	RNH1	42	3.9E-1	Simul
chr11	532241	537287	-	HRAS	HRAS	40	4.57E-1	Simul
chr11	537526	554916	+	LRRC56	LRRC56	43	4.67E-1	Simul
chr11	554854	560779	-	C11orf35	C11orf35	38	4.13E-1	Simul
chr11	560403	564021	+	RASSF7	RASSF7	39	4.35E-1	Simul
chr11	576485	612222	+	PHRF1	PHRF1	53	5.34E-1	Simul
chr11	612552	615999	-	IRF7	IRF7	39	9.36E-1	Simul
chr11	616564	626078	-	CDHR5	CDHR5	39	9.4E-1	Simul
chr11	626430	627143	-	SCT	SCT	36	9.32E-1	Simul
chr11	637292	640706	+	DRD4	DRD4	46	9.5E-1	Simul
chr11	644232	706715	-	DEAF1	DEAF1	72	9.89E-1	Simul
chr11	694437	727727	+	EPS8L2	EPS8L2	60	9.79E-1	Simul
chr11	695427	705028	+	TMEM80	TMEM80	52	9.82E-1	Simul
chr11	747328	765024	+	TALDO1	TALDO1	44	9.79E-1	Simul
chr11	767219	777488	-	PDDC1	PDDC1	38	9.89E-1	Simul
chr11	787103	790123	-	CEND1	CEND1	39	9.9E-1	Simul
chr11	790474	798316	-	SLC25A22	SLC25A22	42	9.86E-1	Simul
chr11	799178	809753	-	PIDD	PIDD	39	9.88E-1	Simul
chr11	809646	812880	+	RPLP2	RPLP2	34	9.84E-1	Simul
chr11	818901	825573	+	PNPLA2	PNPLA2	34	9.88E-1	Simul
chr11	826143	831991	+	EFCAB4A	EFCAB4A	33	9.89E-1	Simul
chr11	832842	839831	+	CD151	CD151	36	9.81E-1	Simul
chr11	837355	842545	-	POLR2L	POLR2L	35	9.91E-1	Simul
chr11	842807	867116	+	TSPAN4	TSPAN4	41	9.25E-1	Simul
chr11	867356	915058	-	CHID1	CHID1	63	9.64E-1	Simul
chr11	924893	1012239	+	AP2A2	AP2A2	94	9.79E-1	Simul
chr11	1012820	1036706	-	MUC6	MUC6	75	9.13E-1	Simul
chr11	1074874	1104419	+	MUC2	MUC2	78	9.46E-1	Simul
chr11	1151579	1222364	+	MUC5AC	MUC5AC	44	9.84E-1	Simul
chr11	1244295	1283406	+	MUC5B	MUC5B	40	8.36E-1	Simul
chr11	1295600	1330884	-	TOLLIP	TOLLIP	55	7.82E-1	Simul
chr11	1295808	1296033	+	AC136297.1	AC136297.1	35	7.27E-1	Simul
chr11	1411128	1483919	+	BRSK2	BRSK2	160	9.2E-1	Simul
chr11	1575273	1593150	-	DUSP8	DUSP8	80	2.95E-1	Simul
chr11	1605571	1606513	-	KRTAP5-1	KRTAP5-1	87	4.57E-1	Simul
chr11	1618408	1619524	-	KRTAP5-2	KRTAP5-2	101	3.89E-1	Simul
chr11	1628794	1629693	-	KRTAP5-3	KRTAP5-3	131	4.2E-1	Simul
chr11	1642187	1643368	-	KRTAP5-4	KRTAP5-4	137	5.14E-1	Simul
chr11	1651032	1652160	+	KRTAP5-5	KRTAP5-5	140	5.18E-1	Simul
chr11	1718424	1718985	+	KRTAP5-6	KRTAP5-6	105	5.09E-1	Simul
chr11	1753639	1771821	-	IFITM10	IFITM10	70	9.29E-1	Simul
chr11	1773981	1785222	-	CTSD	CTSD	64	9.16E-1	Simul
chr11	1848708	1858751	+	SYT8	SYT8	83	8.35E-1	Simul
chr11	1860218	1862910	+	TNNI2	TNNI2	77	8.18E-1	Simul
chr11	1874199	1913497	+	LSP1	LSP1	87	8.55E-1	Simul
chr11	1910374	1912084	-	C11orf89	C11orf89	42	7.84E-1	Simul
chr11	1940791	1959936	+	TNNT3	TNNT3	59	8.94E-1	Simul
chr11	1968507	2005752	+	MRPL23	MRPL23	91	8.54E-1	Simul
chr11	2150341	2170833	-	IGF2	IGF2	84	4.5E-1	Simul
chr11	2153767	2182439	-	INS-IGF2	INS-IGF2	105	4.76E-1	Simul
chr11	2181008	2182571	-	INS	INS	86	8.66E-1	Simul
chr11	2185158	2193107	-	TH	TH	110	9.18E-1	Simul
chr11	2289724	2292182	-	ASCL2	ASCL2	127	4.54E-1	Simul
chr11	2316874	2324279	-	C11orf21	C11orf21	125	4.42E-1	Simul
chr11	2323226	2339430	+	TSPAN32	TSPAN32	130	4.26E-1	Simul
chr11	2397406	2418649	+	CD81	CD81	57	1.27E-1	Simul
chr11	2421717	2425106	+	TSSC4	TSSC4	45	1.28E-1	Simul
chr11	2425744	2444275	-	TRPM5	TRPM5	60	1.52E-1	Simul
chr11	2465913	2870339	+	KCNQ1	KCNQ1	371	4.86E-1	Simul
chr11	2904442	2907111	-	CDKN1C	CDKN1C	82	1.8E-1	Simul
chr11	2909009	2924970	-	SLC22A18AS	SLC22A18AS	93	1.82E-1	Simul
chr11	2920950	2946476	+	SLC22A18	SLC22A18	106	1.66E-1	Simul
chr11	2949502	2950685	-	PHLDA2	PHLDA2	99	1.29E-1	Simul
chr11	2965666	3013607	-	NAP1L4	NAP1L4	141	9.07E-1	Simul
chr11	3011092	3012563	+	AC131971.1	AC131971.1	100	6.74E-1	Simul
chr11	3022151	3078843	-	CARS	CARS	149	8.87E-1	Simul
chr11	3108345	3187969	-	OSBPL5	OSBPL5	188	8.83E-1	Simul
chr11	3239173	3240043	-	MRGPRG	MRGPRG	96	1.43E-1	Simul
chr11	3248927	3253616	-	MRGPRE	MRGPRE	92	1.3E-1	Simul
chr11	3360490	3400448	-	ZNF195	ZNF195	83	4.25E-1	Simul
chr11	3659732	3663546	-	ART5	ART5	117	1.66E-3	Simul
chr11	3666357	3685646	+	ART1	ART1	121	1.87E-3	Simul
